d1Length,d2Length,ResultLength,d1rIntersection,d2rIntersection
242,10,62,32,2
242,10,62,32,1
242,17,62,32,6
242,13,16,13,2
242,4,16,13,1
242,4,62,32,1
242,4,62,32,2
242,16,62,32,2
242,4,62,32,2
242,10,16,13,1
242,6,62,32,1
242,5,4,3,0
242,5,62,32,2
242,3,16,13,1
242,15,62,32,6
242,4,16,13,1
242,8,16,13,1
242,3,62,32,0
242,4,16,13,1
242,2,16,13,0
242,4,16,13,1
242,4,16,13,0
242,4,16,13,0
242,2,16,13,1
242,2,62,32,0
242,4,16,13,1
242,2,62,32,0
242,2,62,32,0
242,2,16,13,0
242,3,16,13,0
242,3,16,13,0
242,19,62,32,7
242,2,22,15,0
242,4,22,15,0
242,9,16,13,2
242,11,62,32,4
242,6,62,32,0
242,9,29,19,4
242,12,16,13,2
242,13,62,32,4
242,10,18,9,1
242,7,62,32,1
242,4,16,13,1
242,15,62,32,5
242,3,62,32,0
242,10,3,1,0
80,41,41,19,8
80,11,19,9,1
80,26,62,27,11
80,19,5,3,0
80,20,31,12,4
80,9,5,2,0
80,22,33,17,8
80,42,12,5,4
80,34,3,2,2
80,12,5,3,1
80,7,2,1,0
80,15,37,17,12
80,25,63,31,11
80,2,9,6,0
